along_strike_index,down_dip_index,cen_x,cen_y,cen_z
78,0,2119788.203194478,5707633.664530783,-4177.124316703757
78,1,2112272.509537257,5714144.434930637,-5232.2121222858805
78,2,2104771.706680089,5720642.30557903,-6457.988928312893
78,3,2097293.0920995874,5727120.954744813,-7894.567851497802
78,4,2089840.4055711764,5733577.142697862,-9531.062647996647
78,5,2082405.022452327,5740018.340879916,-11308.029589129817
78,6,2075010.5781480374,5746424.074175534,-13363.53223972773
78,7,2067639.2566495403,5752809.776415287,-15556.668065135244
78,8,2060324.6012688954,5759146.3893627385,-18060.282917082095
78,9,2053058.711105534,5765440.75748919,-20788.332105576974
78,10,2045868.099111612,5771669.912888822,-23846.227376126815
78,11,2038794.6668050555,5777797.556694878,-27331.921337915177
78,12,2031807.4516779613,5783850.511418914,-31114.327174563747
78,13,2025041.7795375823,5789711.545664817,-35527.94182848074
78,14,2018433.7414903562,5795436.0230691945,-40323.88572349894
78,15,2011983.0723914995,5801024.173324324,-45492.36769754599
79,0,2122187.9915670897,5718785.240834938,-4412.558110784646
79,1,2114684.2307010265,5725285.673976914,-5592.764956508691
79,2,2107196.644000287,5731772.095600908,-6938.723589382804
79,3,2099734.4994117306,5738236.476977058,-8518.813009987443
79,4,2092296.7397138076,5744679.733965842,-10292.975846232996
79,5,2084882.5103826697,5751102.606832742,-12218.92144983556
79,6,2077517.2089436327,5757483.093955071,-14457.306137428766
79,7,2070172.0515482537,5763846.130493441,-16797.110969651243
79,8,2062897.9346380008,5770147.625368613,-19491.110778641814
79,9,2055663.006884916,5776415.1710680835,-22362.41928825095
79,10,2048504.5029015492,5782616.511618646,-25553.249993853944
79,11,2041436.4706817998,5788739.477383401,-29060.577641310323
79,12,2034462.7349085608,5794780.755077733,-32886.87256454325
79,13,2027642.2325343718,5800689.288207915,-37113.33103386046
79,14,2020986.211830914,5806455.332508462,-41688.77268443814
79,15,2014601.6744010411,5811986.193558822,-46950.818919783895
80,0,2126664.6164654815,5728137.6743860645,-4211.112003551401
80,1,2119181.1709679747,5734620.50852703,-5598.510208037942
80,2,2111716.262882273,5741087.283893175,-7141.951247929522
80,3,2104269.4454538645,5747538.387503472,-8847.287107460817
80,4,2096840.2131648597,5753974.2572830245,-10678.362087171407
80,5,2089437.02412186,5760387.566058505,-12683.661705599321
80,6,2082057.9376779492,5766779.994992966,-14834.462763114143
80,7,2074720.152524635,5773136.645031619,-17215.33477767456
80,8,2067426.609821745,5779454.96827706,-19806.705323173916
80,9,2060176.1774085946,5785735.945508791,-22564.860958655627
80,10,2052997.6262493418,5791954.65272773,-25629.49075269878
80,11,2045904.602944994,5798099.2680196315,-28965.64969349607
80,12,2038877.3342213724,5804186.920774558,-32500.60373946124
80,13,2031989.4508692762,5810153.825373361,-36382.81600266469
80,14,2025352.0534053645,5815903.736547371,-40781.30338738706
80,15,2018938.70483599,5821459.556400313,-45843.5398414908
81,0,2131791.6649814765,5736926.652449248,-3861.5628793354203
81,1,2124343.550940236,5743378.8793023005,-5534.3104962831885
81,2,2116905.01716142,5749822.806869636,-7293.129903347779
81,3,2109482.327041948,5756253.00923302,-9155.01485112141
81,4,2102052.222429446,5762689.634697712,-10971.807806705929
81,5,2094638.2769029322,5769112.261707498,-12892.988800321966
81,6,2087208.683953482,5775548.4439235935,-14708.420696192985
81,7,2079839.3257045406,5781932.445419852,-16826.791439070505
81,8,2072467.1307201062,5788318.904351753,-18986.62351018777
81,9,2065204.1707030374,5794610.734121719,-21475.594919290026
81,10,2057937.8691741365,5800905.458610033,-24038.462279290325
81,11,2050819.2593736022,5807072.239228197,-27008.6168711152
81,12,2043723.8499784095,5813218.9215667825,-30225.11357355548
81,13,2036800.4464398075,5819216.596948623,-33969.902547604775
81,14,2030112.7405012667,5825010.089852067,-38474.12693797943
81,15,2024022.3390977662,5830286.143798602,-44273.05307175472
82,0,2138024.130667227,5744758.018651626,-3359.857484727303
82,1,2130601.8640819145,5751187.854111596,-5228.967830270155
82,2,2123190.4496352114,5757608.2884722045,-7183.999128761858
82,3,2115775.283461046,5764031.972916868,-9101.890881543128
82,4,2108355.4057651833,5770459.73890575,-10989.419645499374
82,5,2100899.5969273965,5776918.631684247,-12609.354356071262
82,6,2093439.3789992365,5783381.344013727,-14188.945897255993
82,7,2085986.2240540148,5789837.937751584,-15711.172760616073
82,8,2078568.94861955,5796263.449427391,-17482.304252405247
82,9,2071191.2268070008,5802654.696195325,-19486.637001465697
82,10,2063949.2026319443,5808928.389454319,-21888.013014439115
82,11,2056747.6801712406,5815166.996482424,-24722.05163785681
82,12,2049767.2537958443,5821214.070178624,-27863.42332193976
82,13,2042841.5736830253,5827213.717733986,-31638.789347017526
82,14,2036316.868918945,5832866.004346936,-36322.1925765743
82,15,2030133.2928952947,5838222.774536916,-41940.90281039722
82,16,2024501.8875548982,5843101.204775301,-48595.978810106564
83,0,2142753.725062645,5753891.307252409,-3324.614879204943
83,1,2135363.6759384186,5760293.233047407,-5403.2869584425425
83,2,2127974.6746978494,5766694.251071253,-7482.524019949392
83,3,2120579.882991123,5773100.285318134,-9529.431746530861
83,4,2113135.1573296166,5779549.576851643,-11239.70735122454
83,5,2105655.8337016543,5786028.840258163,-12666.238220398249
83,6,2098152.9970260803,5792528.472783143,-13820.315070467172
83,7,2090653.522688136,5799025.1925485935,-15003.632451148413
83,8,2083190.6208801675,5805490.229896363,-16295.399911090679
83,9,2075761.181470436,5811926.279102533,-17937.416144150633
83,10,2068440.7994316998,5818267.85299673,-20119.967381171027
83,11,2061243.7003791237,5824502.628070526,-22862.82280221389
83,12,2054195.258796364,5830608.622661993,-26205.091801845487
83,13,2047417.5201448214,5836480.110006079,-30387.014154877736
83,14,2041007.2963909307,5842033.222862557,-35519.532574497156
83,15,2035041.9976308644,5847200.901637755,-41608.49638084888
84,0,2144660.354258752,5765470.102428867,-4241.507816291195
84,1,2137288.037381782,5771856.666955056,-6433.727270528219
84,2,2129904.341300463,5778253.089172394,-8547.459786502708
84,3,2122490.3295019194,5784675.773592978,-10469.82537108446
84,4,2115008.845442022,5791156.9085601205,-11853.864331474919
84,5,2107491.309979176,5797669.274497802,-12867.36147388831
84,6,2099961.516628556,5804192.259321315,-13641.401305477391
84,7,2092446.4449442877,5810702.490912207,-14524.75783756271
84,8,2084957.022243816,5817190.503044442,-15665.398936272733
84,9,2077546.9582423281,5823609.76752784,-17388.30748687605
84,10,2070236.0533392802,5829943.131473984,-19728.926434667534
84,11,2063096.7768701965,5836127.815420836,-22814.260590353784
84,12,2056219.2265986498,5842085.768575095,-26864.88398969567
84,13,2049725.6272262519,5847711.108897699,-31893.003909855932
84,14,2043672.562793135,5852954.818199458,-37786.539619242336
84,15,2038136.4172109235,5857750.725860131,-44538.05700122696
85,0,2146592.2964080507,5777026.969246627,-5355.833949967776
85,1,2139223.9747573785,5783410.072748151,-7555.816416304702
85,2,2131826.5998591157,5789818.344788077,-9588.909675868796
85,3,2124362.916435149,5796284.059241984,-11136.588987157264
85,4,2116844.4934758116,5802797.194009018,-12125.102968568159
85,5,2109303.0833935854,5809330.242291173,-12741.12570269821
85,6,2101763.7823670357,5815861.463519446,-13334.716236098844
85,7,2094232.2501038804,5822385.954745531,-14110.28410035265
85,8,2086736.3795783052,5828879.552564297,-15334.147977757695
85,9,2079345.3501626432,5835282.327575982,-17369.486040177813
85,10,2072106.0734721748,5841553.640716501,-20190.455978556987
85,11,2065118.3137621265,5847607.067207314,-23980.487776572973
85,12,2058489.442523684,5853349.592197303,-28770.698493065815
85,13,2052318.96550713,5858695.014848177,-34504.964131153494
85,14,2046563.3806890943,5863681.020528585,-40936.17825155447
86,0,2152891.9788116645,5784800.106277221,-5173.267567452259
86,1,2145531.9392362083,5791176.03509965,-7438.047136372765
86,2,2138129.7336665792,5797588.491901966,-9452.457337533237
86,3,2130657.057772392,5804061.996443069,-10929.218325417476
86,4,2123132.0021746717,5810580.876998533,-11825.864718042427
86,5,2115585.787129963,5817118.087771727,-12353.372996005899
86,6,2108039.5149447494,5823655.34804517,-12836.318299359073
86,7,2100503.1403693734,5830184.034118,-13571.577977326158
86,8,2093003.459251947,5836680.933014452,-14796.606387651695
86,9,2085602.279128765,5843092.501482746,-16816.266475921588
86,10,2078386.1779434346,5849343.737914482,-19745.079614880065
86,11,2071448.6239565208,5855353.671688457,-23676.770335544952
86,12,2064831.7050222184,5861085.842516666,-28483.18655211896
86,13,2058634.850329432,5866454.115885181,-34182.074229784834
86,14,2052899.86584642,5871422.275700973,-40672.543150488564
86,15,2047475.350005154,5876121.47963126,-47609.98160338805
87,0,2160632.1586018424,5791325.35479968,-4668.189101990265
87,1,2153270.2350479728,5797702.915693805,-6914.149121092975
87,2,2145874.955429006,5804109.372614191,-8972.401490422833
87,3,2138411.966030847,5810574.485840468,-10544.674540611348
87,4,2130887.332146074,5817093.001070214,-11485.170866781084
87,5,2123342.723875963,5823628.819910612,-12078.1520359895
87,6,2115794.3284334177,5830167.919540689,-12583.768653322904
87,7,2108255.088544673,5836699.087805891,-13279.648533073901
87,8,2100751.615323461,5843199.271764004,-14461.482390704732
87,9,2093339.6201066468,5849620.209239963,-16392.39810643488
87,10,2086090.1618100267,5855900.3426042665,-19200.7390396986
87,11,2079139.6071103,5861921.538765988,-23092.916487194696
87,12,2072512.4185054612,5867662.606107281,-27846.575767281352
87,13,2066201.9995818636,5873129.259035444,-33327.41756345623
87,14,2060253.4579133652,5878282.421309473,-39484.287123235
87,15,2054750.432354656,5883049.637424362,-46314.08420697051
88,0,2168765.143834009,5797510.319888404,-4173.91483556688
88,1,2161385.367572931,5803903.346404591,-6317.139055534711
88,2,2153979.3577303323,5810319.098810609,-8307.67404552356
88,3,2146527.975752159,5816774.156644808,-9978.680395457264
88,4,2139017.604750044,5823280.316081668,-11090.113359849025
88,5,2131481.005905927,5829809.196436271,-11842.109147978575
88,6,2123938.393655226,5836343.286144976,-12482.583931894445
88,7,2116403.2991503505,5842870.863305508,-13261.356520165577
88,8,2108904.1788453436,5849367.276375759,-14447.427801274025
88,9,2101490.121805061,5855789.99998881,-16368.464176491465
88,10,2094249.696184004,5862062.30843643,-19136.970834074724
88,11,2087266.1559452743,5868112.079641356,-22884.40168315542
88,12,2080609.809306679,5873878.40629626,-27560.432861746966
88,13,2074290.976064736,5879352.348464421,-33001.265345435575
88,14,2068256.0259955355,5884580.365473522,-38967.84218596557
88,15,2062465.4435745338,5889596.689228062,-45298.86028729688
89,0,2176886.4646986765,5803705.389702265,-3909.6433908642757
89,1,2169464.9676040756,5810134.558560112,-5798.509747072085
89,2,2162049.070260067,5816558.876409912,-7729.579287150429
89,3,2154600.6818504836,5823011.340945521,-9418.208126199233
89,4,2147105.668164738,5829504.196492495,-10697.951621332972
89,5,2139583.028514042,5836020.984137165,-11654.184203387294
89,6,2132057.828078413,5842539.990164264,-12553.215372694745
89,7,2124541.51610676,5849051.296203737,-13574.624611457197
89,8,2117080.137371388,5855515.014128919,-15003.578942957623
89,9,2109676.321271602,5861928.866117434,-16970.92410753051
89,10,2102491.80362161,5868152.742047747,-19783.43911883239
89,11,2095475.175479319,5874231.176973272,-23401.75066465082
89,12,2088745.2571435003,5880061.238055149,-27873.339573700847
89,13,2082490.7076720442,5885479.491834565,-33464.605969928285
89,14,2076347.8640613544,5890800.975941754,-39120.24129978871
89,15,2070420.3522492126,5895935.920261123,-45222.91096600216
90,0,2190453.4205402527,5805182.960289428,-2849.68374987737
90,1,2182978.9302605446,5811658.036614599,-4304.879328648261
90,2,2175525.080287494,5818115.232448126,-5956.495572180482
90,3,2168077.6959641175,5824566.827153876,-7651.174285295803
90,4,2160617.679997205,5831029.3645263435,-9222.059014185177
90,5,2153135.1286889086,5837511.424040122,-10621.60502413588
90,6,2145632.75386007,5844010.656471884,-11829.939021540564
90,7,2138135.812692404,5850505.181777206,-13067.779701301844
90,8,2130705.4140132787,5856942.061988878,-14575.53464714017
90,9,2123283.6799242566,5863371.436152626,-16364.529394356556
90,10,2116028.0314900577,5869656.93197133,-18766.590526205873
90,11,2108896.6162580275,5875834.805806986,-21772.58086072513
90,12,2101979.2608249593,5881827.241775369,-25624.166653356933
90,13,2095449.3178739122,5887484.066177406,-30591.125267131978
90,14,2089158.2761993834,5892933.932788109,-35918.34352509869
90,15,2083039.1005370137,5898234.913587903,-41624.51171057757
90,16,2077143.8062950235,5903341.948147818,-47640.62445466129
91,0,2199864.877547098,5810260.398040387,-3324.155780647586
91,1,2192359.349845218,5816762.361774595,-4349.216563374004
91,2,2184857.563857332,5823261.084099318,-5527.82280867619
91,3,2177374.359624525,5829743.709235082,-6915.404133554771
91,4,2169899.0625140253,5836219.484509715,-8381.361440140907
91,5,2162432.9004361057,5842687.346196802,-9928.717899563862
91,6,2154966.0553879715,5849155.799534169,-11469.970697685852
91,7,2147515.6301598153,5855610.028545378,-13117.089891147327
91,8,2140126.356051982,5862011.28295141,-15062.196253305705
91,9,2132755.802126884,5868396.320249988,-17213.46242084144
91,10,2125536.7900546845,5874650.078353966,-19738.6665684857
91,11,2118481.26339475,5880762.210677072,-23028.281473571828
91,12,2111670.8064842075,5886662.041522363,-26839.256972458952
91,13,2105095.1850944227,5892358.436699955,-31572.473431963677
91,14,2098874.978620138,5897746.939483704,-37079.057998175456
91,15,2092782.911174187,5903024.436706185,-42321.76259967962
91,16,2086796.7395839954,5908210.197405786,-48162.621137460505
92,0,2206576.699797285,5817676.5024355315,-4923.845093831553
92,1,2199058.3710389915,5824189.555597141,-5388.4493099449555
92,2,2191521.2021686737,5830718.929759752,-5949.309612852169
92,3,2183991.609798898,5837241.740475565,-6778.446621045413
92,4,2176490.06786736,5843740.251376709,-7987.6920723740395
92,5,2169037.950054832,5850195.946656866,-9619.630018723781
92,6,2161636.257932005,5856607.958665341,-11634.88550325297
92,7,2154276.993881191,5862983.215658513,-13898.112307980506
92,8,2146975.267365837,5869308.628459008,-16408.50497453006
92,9,2139715.773490288,5875597.455545171,-19147.74229163622
92,10,2132521.0925699137,5881830.135815175,-22187.56579991634
